9.995075331546943165e-02
9.995075344101114756e-02
9.995075324292140850e-02
9.995075330025163240e-02
9.995075325177738002e-02
9.995075330645844525e-02
9.995075318365483075e-02
9.995075301404043877e-02
9.995075329040693790e-02
9.995075328736986731e-02
